address,length,value
"0003f17e",31,"""IsPlayerAttachedObjectSlotUsed"""
"0003f19d",27,"""EditAttachedObject(%d, %d)"""
"0003f1b8",39,"""CreatePlayerTextDraw(%d, %f, %f, \""%s\"")"""
"0003f1df",21,"""CreatePlayerTextDraw"""
"0003f1f4",30,"""PlayerTextDrawDestroy(%d, %d)"""
"0003f212",22,"""PlayerTextDrawDestroy"""
"0003f228",41,"""PlayerTextDrawLetterSize(%d, %d, %f, %f)"""
"0003f251",25,"""PlayerTextDrawLetterSize"""
"0003f26a",39,"""PlayerTextDrawTextSize(%d, %d, %f, %f)"""
"0003f291",23,"""PlayerTextDrawTextSize"""
"0003f2a8",36,"""PlayerTextDrawAlignment(%d, %d, %d)"""
"0003f2cc",24,"""PlayerTextDrawAlignment"""
"0003f2e4",32,"""PlayerTextDrawColor(%d, %d, %d)"""
"0003f304",20,"""PlayerTextDrawColor"""
"0003f318",33,"""PlayerTextDrawUseBox(%d, %d, %d)"""
"0003f339",21,"""PlayerTextDrawUseBox"""
"0003f34e",35,"""PlayerTextDrawBoxColor(%d, %d, %d)"""
"0003f371",23,"""PlayerTextDrawBoxColor"""
"0003f388",36,"""PlayerTextDrawSetShadow(%d, %d, %d)"""
"0003f3ac",24,"""PlayerTextDrawSetShadow"""
"0003f3c4",37,"""PlayerTextDrawSetOutline(%d, %d, %d)"""
"0003f3e9",25,"""PlayerTextDrawSetOutline"""
"0003f402",42,"""PlayerTextDrawBackgroundColor(%d, %d, %d)"""
"0003f42c",30,"""PlayerTextDrawBackgroundColor"""
"0003f44a",31,"""PlayerTextDrawFont(%d, %d, %d)"""
"0003f469",19,"""PlayerTextDrawFont"""
"0003f47c",42,"""PlayerTextDrawSetProportional(%d, %d, %d)"""
"0003f4a6",30,"""PlayerTextDrawSetProportional"""
"0003f4c4",40,"""PlayerTextDrawSetSelectable(%d, %d, %d)"""
"0003f4ec",28,"""PlayerTextDrawSetSelectable"""
"0003f508",27,"""PlayerTextDrawShow(%d, %d)"""
"0003f523",19,"""PlayerTextDrawShow"""
"0003f536",27,"""PlayerTextDrawHide(%d, %d)"""
"0003f551",19,"""PlayerTextDrawHide"""
"0003f564",38,"""PlayerTextDrawSetString(%d, %d, \""%s\"")"""
"0003f58a",24,"""PlayerTextDrawSetString"""
"0003f5a2",42,"""PlayerTextDrawSetPreviewModel(%d, %d, %d)"""
"0003f5cc",30,"""PlayerTextDrawSetPreviewModel"""
"0003f5ea",52,"""PlayerTextDrawSetPreviewRot(%d, %d, %f, %f, %f, %f)"""
"0003f61e",28,"""PlayerTextDrawSetPreviewRot"""
"0003f63a",47,"""PlayerTextDrawSetPreviewVehCol(%d, %d, %d, %d)"""
"0003f669",31,"""PlayerTextDrawSetPreviewVehCol"""
"0003f688",25,"""SetPVarInt(%d, \""%s\"", %d)"""
"0003f6a1",11,"""SetPVarInt"""
"0003f6ac",21,"""GetPVarInt(%d, \""%s\"")"""
"0003f6c1",11,"""GetPVarInt"""
"0003f6cc",30,"""SetPVarString(%d, \""%s\"", \""%s\"")"""
"0003f6ea",14,"""SetPVarString"""
"0003f6f8",33,"""GetPVarString(%d, \""%s\"", @%p, %d)"""
"0003f719",14,"""GetPVarString"""
"0003f727",27,"""SetPVarFloat(%d, \""%s\"", %f)"""
"0003f742",13,"""SetPVarFloat"""
"0003f74f",23,"""GetPVarFloat(%d, \""%s\"")"""
"0003f766",13,"""GetPVarFloat"""
"0003f773",21,"""DeletePVar(%d, \""%s\"")"""
"0003f788",11,"""DeletePVar"""
"0003f793",23,"""GetPVarsUpperIndex(%d)"""
"0003f7aa",19,"""GetPVarsUpperIndex"""
"0003f7bd",36,"""GetPVarNameAtIndex(%d, %d, @%p, %d)"""
"0003f7e1",19,"""GetPVarNameAtIndex"""
"0003f7f4",22,"""GetPVarType(%d, \""%s\"")"""
"0003f80a",12,"""GetPVarType"""
"0003f816",42,"""SetPlayerChatBubble(%d, \""%s\"", %d, %f, %d)"""
"0003f840",20,"""SetPlayerChatBubble"""
"0003f854",31,"""PutPlayerInVehicle(%d, %d, %d)"""
"0003f873",19,"""PutPlayerInVehicle"""
"0003f886",23,"""GetPlayerVehicleID(%d)"""
"0003f89d",19,"""GetPlayerVehicleID"""
"0003f8b0",25,"""GetPlayerVehicleSeat(%d)"""
"0003f8c9",21,"""GetPlayerVehicleSeat"""
"0003f8de",28,"""RemovePlayerFromVehicle(%d)"""
"0003f8fa",24,"""RemovePlayerFromVehicle"""
"0003f912",33,"""TogglePlayerControllable(%d, %d)"""
"0003f933",25,"""TogglePlayerControllable"""
"0003f94c",36,"""PlayerPlaySound(%d, %d, %f, %f, %f)"""
"0003f970",16,"""PlayerPlaySound"""
"0003f980",59,"""ApplyAnimation(%d, \""%s\"", \""%s\"", %f, %d, %d, %d, %d, %d, %d)"""
"0003f9bb",15,"""ApplyAnimation"""
"0003f9ca",24,"""ClearAnimations(%d, %d)"""
"0003f9e2",16,"""ClearAnimations"""
"0003f9f2",28,"""GetPlayerAnimationIndex(%d)"""
"0003fa0e",24,"""GetPlayerAnimationIndex"""
"0003fa26",39,"""GetAnimationName(%d, @%p, %d, @%p, %d)"""
"0003fa4d",17,"""GetAnimationName"""
"0003fa5e",27,"""GetPlayerSpecialAction(%d)"""
"0003fa79",23,"""GetPlayerSpecialAction"""
"0003fa90",31,"""SetPlayerSpecialAction(%d, %d)"""
"0003faaf",23,"""SetPlayerSpecialAction"""
"0003fac6",39,"""DisableRemoteVehicleCollisions(%d, %d)"""
"0003faed",31,"""DisableRemoteVehicleCollisions"""
"0003fb0c",40,"""SetPlayerCheckpoint(%d, %f, %f, %f, %f)"""
"0003fb34",20,"""SetPlayerCheckpoint"""
"0003fb48",28,"""DisablePlayerCheckpoint(%d)"""
"0003fb64",24,"""DisablePlayerCheckpoint"""
"0003fb7c",60,"""SetPlayerRaceCheckpoint(%d, %d, %f, %f, %f, %f, %f, %f, %f)"""
"0003fbb8",24,"""SetPlayerRaceCheckpoint"""
"0003fbd0",32,"""DisablePlayerRaceCheckpoint(%d)"""
"0003fbf0",28,"""DisablePlayerRaceCheckpoint"""
"0003fc0c",41,"""SetPlayerWorldBounds(%d, %f, %f, %f, %f)"""
"0003fc35",21,"""SetPlayerWorldBounds"""
"0003fc4a",37,"""SetPlayerMarkerForPlayer(%d, %d, %d)"""
"0003fc6f",25,"""SetPlayerMarkerForPlayer"""
"0003fc88",39,"""ShowPlayerNameTagForPlayer(%d, %d, %d)"""
"0003fcaf",27,"""ShowPlayerNameTagForPlayer"""
"0003fcca",49,"""SetPlayerMapIcon(%d, %d, %f, %f, %f, %d, %d, %d)"""
"0003fcfb",17,"""SetPlayerMapIcon"""
"0003fd0c",28,"""RemovePlayerMapIcon(%d, %d)"""
"0003fd28",20,"""RemovePlayerMapIcon"""
"0003fd3c",28,"""AllowPlayerTeleport(%d, %d)"""
"0003fd58",20,"""AllowPlayerTeleport"""
"0003fd6c",35,"""SetPlayerCameraPos(%d, %f, %f, %f)"""
"0003fd8f",19,"""SetPlayerCameraPos"""
"0003fda2",42,"""SetPlayerCameraLookAt(%d, %f, %f, %f, %d)"""
"0003fdcc",22,"""SetPlayerCameraLookAt"""
"0003fde2",26,"""SetCameraBehindPlayer(%d)"""
"0003fdfc",22,"""SetCameraBehindPlayer"""
"0003fe12",38,"""GetPlayerCameraPos(%d, @%p, @%p, @%p)"""
"0003fe38",19,"""GetPlayerCameraPos"""
"0003fe4b",46,"""GetPlayerCameraFrontVector(%d, @%p, @%p, @%p)"""
"0003fe79",27,"""GetPlayerCameraFrontVector"""
"0003fe94",24,"""GetPlayerCameraMode(%d)"""
"0003feac",20,"""GetPlayerCameraMode"""
"0003fec0",33,"""EnablePlayerCameraTarget(%d, %d)"""
"0003fee1",25,"""EnablePlayerCameraTarget"""
"0003fefa",32,"""GetPlayerCameraTargetObject(%d)"""
"0003ff1a",28,"""GetPlayerCameraTargetObject"""
"0003ff36",33,"""GetPlayerCameraTargetVehicle(%d)"""
"0003ff57",29,"""GetPlayerCameraTargetVehicle"""
"0003ff74",32,"""GetPlayerCameraTargetPlayer(%d)"""
"0003ff94",28,"""GetPlayerCameraTargetPlayer"""
"0003ffb0",31,"""GetPlayerCameraTargetActor(%d)"""
"0003ffcf",27,"""GetPlayerCameraTargetActor"""
"0003ffea",31,"""GetPlayerCameraAspectRatio(%d)"""
"00040009",27,"""GetPlayerCameraAspectRatio"""
"00040024",24,"""GetPlayerCameraZoom(%d)"""
"0004003c",20,"""GetPlayerCameraZoom"""
"00040050",29,"""AttachCameraToObject(%d, %d)"""
"0004006d",21,"""AttachCameraToObject"""
"00040082",35,"""AttachCameraToPlayerObject(%d, %d)"""
"000400a5",27,"""AttachCameraToPlayerObject"""
"000400c0",57,"""InterpolateCameraPos(%d, %f, %f, %f, %f, %f, %f, %d, %d)"""
"000400f9",21,"""InterpolateCameraPos"""
"0004010e",60,"""InterpolateCameraLookAt(%d, %f, %f, %f, %f, %f, %f, %d, %d)"""
"0004014a",24,"""InterpolateCameraLookAt"""
"00040162",22,"""IsPlayerConnected(%d)"""
"00040178",18,"""IsPlayerConnected"""
"0004018a",26,"""IsPlayerInVehicle(%d, %d)"""
"000401a4",18,"""IsPlayerInVehicle"""
"000401b6",25,"""IsPlayerInAnyVehicle(%d)"""
"000401cf",21,"""IsPlayerInAnyVehicle"""
"000401e4",25,"""IsPlayerInCheckpoint(%d)"""
"000401fd",21,"""IsPlayerInCheckpoint"""
"00040212",29,"""IsPlayerInRaceCheckpoint(%d)"""
"0004022f",25,"""IsPlayerInRaceCheckpoint"""
"00040248",30,"""SetPlayerVirtualWorld(%d, %d)"""
"00040266",22,"""SetPlayerVirtualWorld"""
"0004027c",26,"""GetPlayerVirtualWorld(%d)"""
"00040296",22,"""GetPlayerVirtualWorld"""
"000402ac",34,"""EnableStuntBonusForPlayer(%d, %d)"""
"000402ce",26,"""EnableStuntBonusForPlayer"""
"000402e8",27,"""EnableStuntBonusForAll(%d)"""
"00040303",23,"""EnableStuntBonusForAll"""
"0004031a",31,"""TogglePlayerSpectating(%d, %d)"""
"00040339",23,"""TogglePlayerSpectating"""
"00040350",33,"""PlayerSpectatePlayer(%d, %d, %d)"""
"00040371",21,"""PlayerSpectatePlayer"""
"00040386",34,"""PlayerSpectateVehicle(%d, %d, %d)"""
"000403a8",22,"""PlayerSpectateVehicle"""
"000403be",39,"""StartRecordingPlayerData(%d, %d, \""%s\"")"""
"000403e5",25,"""StartRecordingPlayerData"""
"000403fe",28,"""StopRecordingPlayerData(%d)"""
"0004041a",24,"""StopRecordingPlayerData"""
"00040432",49,"""CreateExplosionForPlayer(%d, %f, %f, %f, %d, %f)"""
"00040463",25,"""CreateExplosionForPlayer"""
"0004047c",6,"""float"""
"0004048a",44,"""void RakNet::BitStream::AssertStreamEmpty()"""
"000404b6",88,"""/home/yuri/projects/ssmp server plugin (linux)/samp-server-api/src/raknet/BitStream.cpp"""
"0004050e",31,"""readOffset == numberOfBitsUsed"""
"0004052d",11,"""No bits"""
"00040840",105,"""*NSt6thread11_State_implINS_8_InvokerISt5tupleIJZN11ServerHooks10ClientJoinEP13RPCParametersEUlvE_EEEEEE"""
"000408c0",106,"""*NSt6thread11_State_implINS_8_InvokerISt5tupleIJZN11ServerHooks10ClientJoinEP13RPCParametersEUlvE0_EEEEEE"""
"00040940",47,"""St11_Mutex_baseILN9__gnu_cxx12_Lock_policyE2EE"""
"00040970",24,"""St19_Sp_make_shared_tag"""
"000409a0",52,"""St16_Sp_counted_baseILN9__gnu_cxx12_Lock_policyE2EE"""
"000409e0",35,"""NSt13__future_base13_State_baseV2E"""
"00040a04",31,"""NSt13__future_base7_ResultIvEE"""
"00040a40",43,"""NSt13__future_base21_Async_state_commonV2E"""
"00040a80",110,"""NSt13__future_base17_Async_state_implINSt6thread8_InvokerISt5tupleIJZN13BufferHandles7ProcessEvEUlvE0_EEEEvEE"""
"00040b00",108,"""NSt13__future_base15_Deferred_stateINSt6thread8_InvokerISt5tupleIJZN13BufferHandles7ProcessEvEUlvE0_EEEEvEE"""
"00040b80",59,"""NSt6thread11_State_implINS_8_InvokerISt5tupleIJPFvvEEEEEEE"""
"00040bc0",67,"""*NSt6thread11_State_implINS_8_InvokerISt5tupleIJZ4LoadEUlvE_EEEEEE"""
"00040c20",173,"""St23_Sp_counted_ptr_inplaceINSt13__future_base17_Async_state_implINSt6thread8_InvokerISt5tupleIJZN13BufferHandles7ProcessEvEUlvE0_EEEEvEESaIvELN9__gnu_cxx12_Lock_policyE2EE"""
"00040ce0",171,"""St23_Sp_counted_ptr_inplaceINSt13__future_base15_Deferred_stateINSt6thread8_InvokerISt5tupleIJZN13BufferHandles7ProcessEvEUlvE0_EEEEvEESaIvELN9__gnu_cxx12_Lock_policyE2EE"""
"00040da0",152,"""NSt6thread11_State_implINS_8_InvokerISt5tupleIJMNSt13__future_base17_Async_state_implINS1_IS2_IJZN13BufferHandles7ProcessEvEUlvE0_EEEEvEEFvvEPS9_EEEEEE"""
"00040e40",163,"""NSt13__future_base12_Task_setterISt10unique_ptrINS_7_ResultIvEENS_12_Result_base8_DeleterEENSt6thread8_InvokerISt5tupleIJZN13BufferHandles7ProcessEvEUlvE0_EEEEvEE"""
"00040f00",103,"""*NSt6thread11_State_implINS_8_InvokerISt5tupleIJZN13PluginNatives12RunAsyncTaskEP6tagAMXPiEUlvE_EEEEEE"""
"000421e0",141,"""*NSt13__future_base17_Async_state_implINSt6thread8_InvokerISt5tupleIJZN14ServerHandling7Natives19SetVehicleDriveTypeEP6tagAMXPiEUlvE_EEEEvEE"""
"00042280",139,"""*NSt13__future_base15_Deferred_stateINSt6thread8_InvokerISt5tupleIJZN14ServerHandling7Natives19SetVehicleDriveTypeEP6tagAMXPiEUlvE_EEEEvEE"""
"00042320",204,"""*St23_Sp_counted_ptr_inplaceINSt13__future_base17_Async_state_implINSt6thread8_InvokerISt5tupleIJZN14ServerHandling7Natives19SetVehicleDriveTypeEP6tagAMXPiEUlvE_EEEEvEESaIvELN9__gnu_cxx12_Lock_policyE2EE"""
"00042400",183,"""*NSt6thread11_State_implINS_8_InvokerISt5tupleIJMNSt13__future_base17_Async_state_implINS1_IS2_IJZN14ServerHandling7Natives19SetVehicleDriveTypeEP6tagAMXPiEUlvE_EEEEvEEFvvEPSD_EEEEEE"""
"000424c0",194,"""*NSt13__future_base12_Task_setterISt10unique_ptrINS_7_ResultIvEENS_12_Result_base8_DeleterEENSt6thread8_InvokerISt5tupleIJZN14ServerHandling7Natives19SetVehicleDriveTypeEP6tagAMXPiEUlvE_EEEEvEE"""
"00042584",69,"""/home/yuri/projects/ssmp server plugin (linux)/subhook/subhook_x86.c"""
"000425c9",23,"""trampoline_len != NULL"""
"000425e0",24,"""subhook_make_trampoline"""
"00042601",3,"""zR"""
"00042a31",5,"""zPLR"""
"0004e378",14,"""subtract_mass"""
"0004e390",15,"""subtract_accel"""
"0004e3a8",9,"""add_mass"""
"0004e3c0",10,"""add_accel"""
"0004e3d8",14,"""add_max_speed"""
"0004e3f0",10,"""set_heavy"""
"0004e408",15,"""set_drive_type"""
"0004e420",10,"""set_gears"""
"0004e438",9,"""set_mass"""
"0004e450",10,"""set_accel"""
"0004e468",10,"""max_speed"""
"0004e494",14,"""subtract_mass"""
"0004e4ac",16,"""subtract_accel"""
"0004e4c4",12,"""add_mass"""
"0004e4dc",12,"""add_accel"""
"0004e4f4",16,"""add_max_speed"""
"0004e50c",12,"""set_heavy"""
"0004e524",16,"""set_drive_type"""
"0004e53c",12,"""set_gears"""
"0004e554",12,"""set_mass"""
"0004e56c",12,"""set_accel"""
"0004e584",12,"""max_speed"""
"0004e59c",16,"""subtract_mass"""
"0004e5b4",16,"""subtract_accel"""
"0004e5cc",12,"""add_mass"""
"0004e5e4",12,"""add_accel"""
"0004e5fc",16,"""add_max_speed"""
"0004e614",12,"""set_heavy"""
"0004e62c",16,"""set_drive_type"""
"0004e644",12,"""set_gears"""
"0004e65c",12,"""set_mass"""
"0004e674",12,"""set_accel"""
"0004e68c",12,"""max_speed"""
"0004e6ac",14,"""subtract_mass"""
"0004e6c4",16,"""subtract_accel"""
"0004e6dc",9,"""add_mass"""
"0004e6f4",10,"""add_accel"""
"0004e70c",14,"""add_max_speed"""
"0004e724",12,"""set_heavy"""
"0004e73c",15,"""set_drive_type"""
"0004e754",10,"""set_gears"""
"0004e76c",9,"""set_mass"""
"0004e784",10,"""set_accel"""
"0004e79c",10,"""max_speed"""
".comment::00000000",45,"u8""GCC: (Ubuntu 13.3.0-6ubuntu2~24.04.1) 13.3.0"""
".shstrtab::00000001",10,"u8"".shstrtab"""
".shstrtab::0000000b",19,"u8"".note.gnu.build-id"""
".shstrtab::0000001e",10,"u8"".gnu.hash"""
".shstrtab::00000028",8,"u8"".dynsym"""
".shstrtab::00000030",8,"u8"".dynstr"""
".shstrtab::00000038",9,"u8"".rel.dyn"""
".shstrtab::00000041",9,"u8"".rel.plt"""
".shstrtab::0000004a",9,"u8"".plt.got"""
".shstrtab::00000053",6,"u8"".text"""
".shstrtab::00000059",8,"u8"".rodata"""
".shstrtab::00000061",10,"u8"".eh_frame"""
".shstrtab::0000006b",18,"u8"".gcc_except_table"""
".shstrtab::0000007d",12,"u8"".init_array"""
".shstrtab::00000089",13,"u8"".data.rel.ro"""
".shstrtab::00000096",9,"u8"".dynamic"""
".shstrtab::0000009f",9,"u8"".got.plt"""
".shstrtab::000000a8",6,"u8"".data"""
".shstrtab::000000ae",5,"u8"".bss"""
".shstrtab::000000b3",9,"u8"".comment"""
