address,length,value
"10285000",220,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FHFJOE@P6APAX_N@ZPAX_N@2@PAX_N@injector@@SAPAXAA_N@Z@PAX_N@std@@"""
"102850e8",404,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FIGJLP@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Vfunction_hooker@injector@@U?$RefList@$0FHFJOE@$0DOJ@$0A@$0A@$0A@$0FHFJOE@$0DOK@$0A@$0A@$0A@$0FIGJLP@$0DOJ@$0A@$0A@$0A@$0FIGJLP@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AX_N@Z@plugin@@AAEXU?$RefList@$0FIGJLP@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAX_N@Z@std@@AA_N@std@@"""
"10285288",164,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FIGJLP@P6APAX_N@ZPAX_N@2@PAX_N@injector@@@std@@"""
"10285338",216,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FIGJLP@P6APAX_N@ZPAX_N@2@PAX_N@injector@@SAPAXAA_N@Z@PAX_N@std@@"""
"10285418",220,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FIGJLP@P6APAX_N@ZPAX_N@2@PAX_N@injector@@SAPAXAA_N@Z@PAX_N@std@@"""
"10285500",76,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??IplExt_Patch@@YAXXZ@X$$V@std@@"""
"10285558",76,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?1??IplExt_Patch@@YAXXZ@X$$V@std@@"""
"102855b0",84,""".?AV?$function_hooker@Vscoped_call@injector@@$0FDOJPB@$$A6AXPAURwV2d@@@Z@injector@@"""
"10285610",96,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0FDOJPB@P6AXPAURwV2d@@@ZXPAU3@@injector@@"""
"10285678",160,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOJPB@P6AXPAURwV2d@@@ZXPAU3@@2@XPAURwV2d@@@injector@@"""
"10285720",36,""".?AV?$_Func_base@XPAURwV2d@@@std@@"""
"10285750",76,""".?AV?$function_hooker@Vscoped_call@injector@@$0FDOEPP@$$A6AXXZ@injector@@"""
"102857a8",84,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0FDOEPP@P6AXXZX$$V@injector@@"""
"10285808",140,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOEPP@P6AXXZX$$V@2@X$$V@injector@@"""
"102858a0",88,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??Initialize@TransparentMenu@@SAXXZ@X$$V@std@@"""
"10285900",88,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?1??Initialize@TransparentMenu@@SAXXZ@X$$V@std@@"""
"10285960",52,""".?AV?$_Func_base@XV?$function@$$A6AXXZ@std@@@std@@"""
"102859a0",76,""".?AV?$_Func_base@XV?$function@$$A6AXPAURwV2d@@@Z@std@@AAPAURwV2d@@@std@@"""
"102859f8",140,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???$RsMouseSetPosHookSA@$0FDOJPB@@@YAXXZ@XV?$function@$$A6AXPAURwV2d@@@Z@std@@AAPAURwV2d@@@std@@"""
"10285a90",112,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1???$CHudDrawHookSA@$0FDOEPP@@@YAXXZ@XV?$function@$$A6AXXZ@std@@@std@@"""
"10285b08",160,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOEPP@P6AXXZX$$V@2@X$$V@injector@@@std@@"""
"10285bb0",180,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOJPB@P6AXPAURwV2d@@@ZXPAU3@@2@XPAURwV2d@@@injector@@@std@@"""
"10285c70",204,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOEPP@P6AXXZX$$V@2@X$$V@injector@@SAXXZ@X$$V@std@@"""
"10285d48",236,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOJPB@P6AXPAURwV2d@@@ZXPAU3@@2@XPAURwV2d@@@injector@@SAXAAPAURwV2d@@@Z@XPAU5@@std@@"""
"10285e40",204,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOEPP@P6AXXZX$$V@2@X$$V@injector@@SAXXZ@X$$V@std@@"""
"10285f18",240,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FDOJPB@P6AXPAURwV2d@@@ZXPAU3@@2@XPAURwV2d@@@injector@@SAXAAPAURwV2d@@@Z@XPAU5@@std@@"""
"10286010",80,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??Initialize@IIIPager@@SAXXZ@X$$V@std@@"""
"10286068",80,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?1??Initialize@IIIPager@@SAXXZ@X$$V@std@@"""
"102860c0",80,""".?AV?$_Func_impl_no_alloc@V<lambda_3>@?1??Initialize@IIIPager@@SAXXZ@X$$V@std@@"""
"10286118",80,""".?AV?$_Func_impl_no_alloc@V<lambda_4>@?1??Initialize@IIIPager@@SAXXZ@X$$V@std@@"""
"10286170",88,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??Initialize@PatchLogScreen@@SAXXZ@X$$V@std@@"""
"102861d0",36,""".?AV?$_Func_base@XPAVCPed@@@std@@"""
"102861fc",44,""".?AV?$ExtenderInterface@VCPed@@@plugin@@"""
"10286230",36,""".?AV?$_Func_base@XPAVCPed@@H@std@@"""
"1028625c",32,""".?AV?$PedExtender@UPedData@@@@"""
"10286288",136,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4??Add@PedExtenderCoreHandler@@SAXPAV?$ExtenderInterface@VCPed@@@plugin@@@Z@XPAVCPed@@H@std@@"""
"10286318",96,""".?AU?$function_hooker_thiscall@Vscoped_call@injector@@$0FOEIJA@$$A6APAXPAVCPed@@H@Z@injector@@"""
"10286380",100,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0FOEIJA@P6EPAXPAVCPed@@H@ZPAXPAV3@H@injector@@"""
"102863f0",164,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOEIJA@P6EPAXPAVCPed@@H@ZPAXPAV3@H@2@PAXPAVCPed@@H@injector@@"""
"1028649c",40,""".?AV?$_Func_base@PAXPAVCPed@@H@std@@"""
"102864d0",80,""".?AV?$_Func_base@PAXV?$function@$$A6APAXPAVCPed@@H@Z@std@@AAPAVCPed@@AAH@std@@"""
"10286528",448,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@H@plugin@@$0A@$00@4@$$A6AXPAVCPed@@H@Z@plugin@@AAEXU?$RefList@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@H@Z@std@@AAPAVCPed@@AAH@std@@"""
"102866f0",396,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOEIJA@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOEIJA@$0DOJ@$0A@$0A@$0A@$0FOEIJA@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@H@plugin@@$0A@$00@4@$$A6AXPAVCPed@@H@Z@plugin@@AAEXU?$RefList@$0FOEIJA@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@H@Z@std@@AAPAVCPed@@AAH@std@@"""
"10286888",184,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOEIJA@P6EPAXPAVCPed@@H@ZPAXPAV3@H@2@PAXPAVCPed@@H@injector@@@std@@"""
"10286948",252,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOEIJA@P6EPAXPAVCPed@@H@ZPAXPAV3@H@2@PAXPAVCPed@@H@injector@@SAPAXAAPAVCPed@@AAH@Z@PAXPAV5@H@std@@"""
"10286a50",252,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOEIJA@P6EPAXPAVCPed@@H@ZPAXPAV3@H@2@PAXPAVCPed@@H@injector@@SAPAXAAPAVCPed@@AAH@Z@PAXPAV5@H@std@@"""
"10286b54",44,""".?AV?$_Func_impl_no_alloc@P6AXXZX$$V@std@@"""
"10286b88",56,""".?AV?$_Func_impl_no_alloc@P6AXPAVCPed@@@ZXPAV1@@std@@"""
"10286bc8",76,""".?AV?$function_hooker@Vscoped_call@injector@@$0FLPIFL@$$A6APAXXZ@injector@@"""
"10286c20",88,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0FLPIFL@P6APAXXZPAX$$V@injector@@"""
"10286c80",144,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPIFL@P6APAXXZPAX$$V@2@PAX$$V@injector@@"""
"10286d18",96,""".?AU?$function_hooker_thiscall@Vscoped_call@injector@@$0FOIIAM@$$A6APAXPAVCPed@@@Z@injector@@"""
"10286d80",96,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0FOIIAM@P6EPAXPAVCPed@@@ZPAXPAV3@@injector@@"""
"10286de8",164,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOIIAM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@"""
"10286e94",36,""".?AV?$_Func_base@PAXPAVCPed@@@std@@"""
"10286ec0",76,""".?AV?$_Func_base@PAXV?$function@$$A6APAXPAVCPed@@@Z@std@@AAPAVCPed@@@std@@"""
"10286f18",392,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Vfunction_hooker@injector@@U?$RefList@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXXZ@std@@@std@@"""
"102870a8",440,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@@Z@std@@AAPAVCPed@@@std@@"""
"10287268",340,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FLPIFL@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Vfunction_hooker@injector@@U?$RefList@$0FLPIFL@$0DOJ@$0A@$0A@$0A@$0FLPIFL@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@$$V@plugin@@$S@4@$$A6AXXZ@plugin@@AAEXU?$RefList@$0FLPIFL@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXXZ@std@@@std@@"""
"102873c8",388,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOIIAM@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOIIAM@$0DOJ@$0A@$0A@$0A@$0FOIIAM@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOIIAM@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@@Z@std@@AAPAVCPed@@@std@@"""
"10287558",184,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOIIAM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@@std@@"""
"10287618",164,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPIFL@P6APAXXZPAX$$V@2@PAX$$V@injector@@@std@@"""
"102876c8",244,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOIIAM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@PAXPAV5@@std@@"""
"102877c8",216,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPIFL@P6APAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@PAX$$V@std@@"""
"102878a8",244,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOIIAM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@PAXPAV5@@std@@"""
"102879a8",216,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FLPIFL@P6APAXXZPAX$$V@2@PAX$$V@injector@@SAPAXXZ@PAX$$V@std@@"""
"10287a88",84,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??Initialize@PedColors@@SAXXZ@X$$V@std@@"""
"10287ae8",88,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?1??Initialize@PedColors@@SAXXZ@XPAVCPed@@@std@@"""
"10287b48",88,""".?AV?$_Func_impl_no_alloc@V<lambda_3>@?1??Initialize@PedColors@@SAXXZ@XPAVCPed@@@std@@"""
"10287ba8",96,""".?AU?$function_hooker_thiscall@Vscoped_call@injector@@$0FOHHPM@$$A6APAXPAVCPed@@@Z@injector@@"""
"10287c10",96,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0FOHHPM@P6EPAXPAVCPed@@@ZPAXPAV3@@injector@@"""
"10287c78",164,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHHPM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@"""
"10287d28",96,""".?AU?$function_hooker_thiscall@Vscoped_call@injector@@$0FOHIAK@$$A6APAXPAVCPed@@@Z@injector@@"""
"10287d90",96,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0FOHIAK@P6EPAXPAVCPed@@@ZPAXPAV3@@injector@@"""
"10287df8",164,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHIAK@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@"""
"10287ea8",600,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@@Z@std@@AAPAVCPed@@@std@@"""
"10288108",548,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@@Z@std@@AAPAVCPed@@@std@@"""
"10288338",184,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHHPM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@@std@@"""
"102883f8",492,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@@Z@std@@AAPAVCPed@@@std@@"""
"102885f0",244,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHHPM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@PAXPAV5@@std@@"""
"102886f0",244,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHHPM@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@PAXPAV5@@std@@"""
"102887f0",440,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0FOHIAK@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0FOHHPM@$0DOJ@$0A@$0A@$0A@$0FOHHPM@$0DOK@$0A@$0A@$0A@$0FOHIAK@$0DOJ@$0A@$0A@$0A@$0FOHIAK@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCPed@@@plugin@@$0A@@4@$$A6AXPAVCPed@@@Z@plugin@@AAEXU?$RefList@$0FOHIAK@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCPed@@@Z@std@@AAPAVCPed@@@std@@"""
"102889b0",184,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHIAK@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@@std@@"""
"10288a70",244,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?1??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHIAK@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@PAXPAV5@@std@@"""
"10288b70",244,""".?AV?$_Func_impl_no_alloc@V<lambda_2>@?L@??call_hooks@?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0FOHIAK@P6EPAXPAVCPed@@@ZPAXPAV3@@2@PAXPAVCPed@@@injector@@SAPAXAAPAVCPed@@@Z@PAXPAV5@@std@@"""
"10288c6c",28,""".?AVscoped_jmp@injector@@"""
"10288c90",40,""".?AV?$_Func_base@XPAVCVehicle@@@std@@"""
"10288cc0",100,""".?AU?$function_hooker_thiscall@Vscoped_call@injector@@$0GOCNDF@$$A6APAXPAVCVehicle@@@Z@injector@@"""
"10288d30",100,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0GOCNDF@P6EPAXPAVCVehicle@@@ZPAXPAV3@@injector@@"""
"10288da0",172,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GOCNDF@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@"""
"10288e54",40,""".?AV?$_Func_base@PAXPAVCVehicle@@@std@@"""
"10288e88",100,""".?AU?$function_hooker_thiscall@Vscoped_call@injector@@$0GNFPCP@$$A6APAXPAVCVehicle@@@Z@injector@@"""
"10288ef8",100,""".?AV?$function_hooker_base@Vscoped_call@injector@@$0GNFPCP@P6EPAXPAVCVehicle@@@ZPAXPAV3@@injector@@"""
"10288f68",172,""".?AV?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GNFPCP@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@"""
"10289020",84,""".?AV?$_Func_base@PAXV?$function@$$A6APAXPAVCVehicle@@@Z@std@@AAPAVCVehicle@@@std@@"""
"10289080",456,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCVehicle@@@Z@std@@AAPAVCVehicle@@@std@@"""
"10289250",456,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCVehicle@@@Z@std@@AAPAVCVehicle@@@std@@"""
"10289420",404,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0GOCNDF@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GOCNDF@$0DOJ@$0A@$0A@$0A@$0GOCNDF@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GOCNDF@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCVehicle@@@Z@std@@AAPAVCVehicle@@@std@@"""
"102895c0",404,""".?AV?$_Func_impl_no_alloc@V<lambda_1>@?4???$PatchAll@$0GNFPCP@$0DOK@$0A@$0A@$0A@$S@?$BaseEventI@Ufunction_hooker_thiscall@injector@@U?$RefList@$0GNFPCP@$0DOJ@$0A@$0A@$0A@$0GNFPCP@$0DOK@$0A@$0A@$0A@@plugin@@U?$ArgPick@U?$ArgTypes@PAVCVehicle@@@plugin@@$0A@@4@$$A6AXPAVCVehicle@@@Z@plugin@@AAEXU?$RefList@$0GNFPCP@$0DOK@$0A@$0A@$0A@@3@@Z@PAXV?$function@$$A6APAXPAVCVehicle@@@Z@std@@AAPAVCVehicle@@@std@@"""
"10289760",192,""".?AV?$_Ref_count@V?$function_hooker_manager@Vscoped_call@injector@@V?$function_hooker_base@Vscoped_call@injector@@$0GNFPCP@P6EPAXPAVCVehicle@@@ZPAXPAV3@@2@PAXPAVCVehicle@@@injector@@@std@@"""
